FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150514;0300;;;1,02808;
150514;0400;;;1,85625;
150514;0500;;;9,11107;
150514;0600;;;17,6238;
150514;0700;;;17,1267;
150514;0800;;;11,5254;
150514;0900;;;7,98283;
150514;1000;;;14,3337;
150514;1100;;;36,0258;
150514;1200;;;23,0375;
150514;1300;;;8,99957;
150514;1400;;;11,0212;
150514;1500;;;15,8867;
150514;1600;;;12,8818;
150514;1700;;;11,5874;
150514;1800;;;8,53925;
150514;1900;;;11,1087;
150514;2000;;;11,0297;
150514;2100;;;9,90874;
150514;2200;;;12,8942;
150514;2300;;;4,31657;
150515;0000;;;3,55258;
150515;0100;;;2,49408;
150515;0200;;;2,15517;
150515;0300;;;1,2255;
150515;0400;;;1,34242;
150515;0500;;;2,46783;
150515;0600;;;10,9089;
150515;0700;;;19,1708;
150515;0800;;;30,8007;
150515;0900;;;7,54549;
150515;1000;;;5,64507;
150515;1100;;;13,3803;
150515;1200;;;7,10125;
150515;1300;;;15,4408;
150515;1400;;;29,0333;
150515;1500;;;35,335;
150515;1600;;;41,0117;
150515;1700;;;48,8483;
150515;1800;;;53,6558;
150515;1900;;;14,8767;
150515;2000;;;30,8642;
150515;2100;;;36,5942;
150515;2200;;;28,6992;
150515;2300;;;29,5225;
150516;0000;;;17,2437;
150516;0100;;;10,583;
150516;0200;;;12,7624;
150516;0300;;;7,24242;
150516;0400;;;8,01541;
150516;0500;;;7,01867;
150516;0600;;;9,05099;
150516;0700;;;4,53492;
150516;0800;;;5,36892;
150516;0900;;;8,05916;
150516;1000;;;22,535;
150516;1100;;;10,9536;
150516;1200;;;18,2832;
150516;1300;;;16,3713;
150516;1400;;;17,0616;
150516;1500;;;12,1949;
150516;1600;;;16,1358;
150516;1700;;;29,0075;
150516;1800;;;27,9108;
150516;1900;;;20,6583;
150516;2000;;;21,3892;
150516;2100;;;24,4175;
150516;2200;;;49,6583;
150516;2300;;;30,5358;
150517;0000;;;8,9995;
150517;0100;;;7,93483;
150517;0200;;;4,27274;
150517;0300;;;4,98174;
150517;0400;;;5,40208;
150517;0500;;;9,44333;
150517;0600;;;7,33192;
150517;0700;;;10,0729;
150517;0800;;;10,8833;
150517;0900;;;14,2096;
150517;1000;;;9,80066;
150517;1100;;;10,3364;
150517;1200;;;11,3374;
150517;1300;;;8,40482;
150517;1400;;;10,6228;
150517;1500;;;15,8658;
150517;1600;;;16,5242;
150517;1700;;;24,5417;
150517;1800;;;23,0375;
150517;1900;;;28,0375;
150517;2000;;;31,6775;
150517;2100;;;32,7083;
150517;2200;;;29,4425;
150517;2300;;;71,2291;
150518;0000;;;41,8792;
150518;0100;;;42,86;
150518;0200;;;11,8582;
150518;0300;;;6,92125;
150518;0400;;;8,03349;
150518;0500;;;25,6335;
150518;0600;;;59,7317;
150518;0700;;;155,963;
150518;0800;;;85,5242;
150518;0900;;;39,9366;
150518;1000;;;18,5487;
150518;1100;;;;
150518;1200;;;;
150518;1300;;;;
150518;1400;;;14,2158;
150518;1500;;;20,445;
150518;1600;;;25,9125;
150518;1700;;;59,4383;
150518;1800;;;163,292;
150518;1900;;;143,45;
150518;2000;;;81,4275;
150518;2100;;;84,9583;
150518;2200;;;84,1024;
150518;2300;;;79,4042;
150519;0000;;;38,3525;
150519;0100;;;34,9817;
150519;0200;;;19,1758;
150519;0300;;;5,36517;
150519;0400;;;2,43183;
150519;0500;;;2,156;
150519;0600;;;2,12667;
150519;0700;;;3,10092;
150519;0800;;;5,51742;
150519;0900;;;2,82092;
150519;1000;;;1,22933;
150519;1100;;;2,40267;
150519;1200;;;22,1294;
150519;1300;;;30,8967;
150519;1400;;;47,5308;
150519;1500;;;32,6508;
150519;1600;;;53,0458;
150519;1700;;;65,825;
150519;1800;;;74,4791;
150519;1900;;;126,442;
150519;2000;;;85,0658;
150519;2100;;;71,8217;
150519;2200;;;67,3407;
150519;2300;;;71,6666;
150520;0000;;;47,0667;
150520;0100;;;32,3058;
150520;0200;;;14,3496;
150520;0300;;;5,84457;
150520;0400;;;8,90024;
150520;0500;;;6,40767;
150520;0600;;;16,2302;
150520;0700;;;27,5133;
150520;0800;;;19,4328;
150520;0900;;;6,33858;
150520;1000;;;6,88799;
150520;1100;;;4,0845;
150520;1200;;;5,71291;
150520;1300;;;7,88174;
150520;1400;;;10,8998;
150520;1500;;;12,5729;
150520;1600;;;10,3475;
150520;1700;;;18,9567;
150520;1800;;;12,8808;
150520;1900;;;15,2192;
150520;2000;;;16,8433;
150520;2100;;;10,2413;
150520;2200;;;21,8942;
150520;2300;;;12,8644;
150521;0000;;;8,86082;
150521;0100;;;7,91308;
150521;0200;;;3,035;
150521;0300;;;6,54217;
150521;0400;;;2,06575;
150521;0500;;;1,59675;
150521;0600;;;1,17608;
150521;0700;;;2,7725;
150521;0800;;;4,9255;
150521;0900;;;3,31608;
150521;1000;;;3,25;
150521;1100;;;4,80392;
150521;1200;;;5,53875;
150521;1300;;;3,00042;
150521;1400;;;3,70342;
150521;1500;;;3,57942;
150521;1600;;;2,99617;
150521;1700;;;2,45542;
150521;1800;;;4,53867;
150521;1900;;;6,34332;
150521;2000;;;10,1005;
150521;2100;;;8,81958;
150521;2200;;;12,1112;
150521;2300;;;11,887;
150522;0000;;;4,61425;
150522;0100;;;2,24942;
150522;0200;;;3,093;
150522;0300;;;2,29117;
150522;0400;;;2,37558;
150522;0500;;;1,857;
150522;0600;;;2,34192;
150522;0700;;;5,47099;
150522;0800;;;8,86124;
150522;0900;;;9,48549;
150522;1000;;;6,77975;
150522;1100;;;5,46483;
150522;1200;;;4,74483;
150522;1300;;;7,0665;
150522;1400;;;5,17875;
150522;1500;;;5,57108;
150522;1600;;;15,1654;
150522;1700;;;12,2162;
150522;1800;;;17,3358;
150522;1900;;;10,8821;
150522;2000;;;27,6875;
150522;2100;;;22,435;
150522;2200;;;13,9404;
150522;2300;;;16,7542;
150523;0000;;;14,3275;
150523;0100;;;16,125;
150523;0200;;;16,9308;
150523;0300;;;12,9765;
150523;0400;;;3,22883;
150523;0500;;;4,05241;
150523;0600;;;;
150523;0700;;;;
150523;0800;62;;;
150523;0900;40;;;
150523;1000;35;;;
150523;1100;35;;;
150523;1200;26;;;
150523;1300;23;;;
150523;1400;24;;;
150523;1500;25;;;
150523;1600;31;;;
150523;1700;41;;;
150523;1800;51;;;
150523;1900;51;;;
150523;2000;32;;;
150523;2100;26;;;
150523;2200;42;;;
150523;2300;26;;;
150524;0000;25;;;
150524;0100;17;;;
150524;0200;9;;;
150524;0300;7;;;
150524;0400;6;;;
150524;0500;6;;;
150524;0600;5;;;
150524;0700;6;;;
150524;0800;25;;;
150524;0900;20;;;
150524;1000;28;;;
150524;1100;23;;;
150524;1200;18;;;
150524;1300;29;;;
150524;1400;35;;;
150524;1500;31;;;
150524;1600;48;;;
150524;1700;33;;;
150524;1800;27;;;
150524;1900;23;;;
150524;2000;23;;;
150524;2100;32;;;
150524;2200;22;;;
150524;2300;25;;;
150525;0000;21;;;
150525;0100;15;;;
150525;0200;5;;;
150525;0300;9;;;
150525;0400;6;;;
150525;0500;7;;;
150525;0600;36;;;
150525;0700;68;;;
150525;0800;38;;;
150525;0900;24;;;
150525;1000;20;;;
150525;1100;18;;;
150525;1200;26;;;
150525;1300;25;;;
150525;1400;27;;;
150525;1500;21;;;
150525;1600;33;;;
150525;1700;43;;;
150525;1800;51;;;
150525;1900;109;;;
150525;2000;43;;;
150525;2100;105;;;
150525;2200;158;;;
150525;2300;104;;;
150526;0000;50;;;
150526;0100;53;;;
150526;0200;16;;;
150526;0300;9;;;
150526;0400;11;;;
150526;0500;42;;;
150526;0600;211;;;
150526;0700;165;;;
150526;0800;167,7;;;
150526;0900;78;;;
150526;1000;100,5;;;
150526;1100;42,78;;;
150526;1200;25,09;;;
150526;1300;20,77;;;
150526;1400;18,02;;;
150526;1500;36,99;;;
150526;1600;60,43;;;
150526;1700;60,79;;;
150526;1800;281,8;;;
150526;1900;298,8;;;
150526;2000;266,2;;;
150526;2100;203,7;;;
150526;2200;187,8;;;
150526;2300;289,9;;;
150527;0000;71,98;;;
150527;0100;57,37;;;
150527;0200;40,15;;;
150527;0300;28,51;;;
150527;0400;27,16;;;
150527;0500;48,9399;;;
150527;0600;99,7997;;;
150527;0700;114,6;;;
150527;0800;95,1;;;
150527;0900;98,8999;;;
150527;1000;43,17;;;
150527;1100;83,5;;;
150527;1200;115;;;
150527;1300;133,4;;;
150527;1400;133,4;;;
150527;1500;115,4;;;
150527;1600;157,2;;;
150527;1700;158,3;;;
150527;1800;145,7;;;
150527;1900;134,9;;;
150527;2000;248,5;;;
150527;2100;366;;;
150527;2200;308,2;;;
150527;2300;154,8;;;
150528;0000;86,2;;;
150528;0100;85,6;;;
150528;0200;82,7997;;;
150528;0300;110,7;;;
150528;0400;91;;;
150528;0500;49,92;;;
150528;0600;108,8;;;
150528;0700;156,2;;;
150528;0800;202;;;
150528;0900;81,8999;;;
150528;1000;137,2;;;
150528;1100;49,5699;;;
150528;1200;35,31;;;
150528;1300;46,55;;;
150528;1400;41,23;;;
150528;1500;67;;;
150528;1600;95,1;;;
150528;1700;;;134,4;
150528;1800;86,6;;;
150528;1900;139,5;;;
150528;2000;75,37;;;
150528;2100;52,28;;;
150528;2200;110,7;;;
150528;2300;58,06;;;
150529;0000;21,73;;;
150529;0100;21,74;;;
150529;0200;12,9;;;
150529;0300;10,16;;;
150529;0400;10,86;;;
150529;0500;8,79999;;;
150529;0600;9,87;;;
150529;0700;22,41;;;
150529;0800;20,37;;;
150529;0900;59,7599;;;
150529;1000;32,92;;;
150529;1100;38,7;;;
150529;1200;26,48;;;
150529;1300;30,92;;;
150529;1400;34,05;;;
150529;1500;28,61;;;
150529;1600;44,08;;;
150529;1700;44,8199;;;
150529;1800;107,3;;;
150529;1900;67,22;;;
150529;2000;47,86;;;
150529;2100;51,27;;;
150529;2200;45,59;;;
150529;2300;31,91;;;
150530;0000;36,67;;;
150530;0100;31,91;;;
150530;0200;8,48999;;;
150530;0300;13,86;;;
150530;0400;8,79999;;;
150530;0500;8,82999;;;
150530;0600;12,61;;;
150530;0700;50,93;;;
150530;0800;127;;;
150530;0900;77,4098;;;
150530;1000;48,89;;;
150530;1100;58,08;;;
150530;1200;91,7;;;
150530;1300;108,5;;;
150530;1400;80,7997;;;
150530;1500;107;;;
150530;1600;67,22;;;
150530;1700;76,3899;;;
150530;1800;123,9;;;
150530;1900;193,2;;;
150530;2000;67,22;;;
150530;2100;61,96;;;
150530;2200;38,7;;;
150530;2300;42,78;;;
150531;0000;40,11;;;
150531;0100;45,14;;;
150531;0200;64,1797;;;
150531;0300;19,01;;;
150531;0400;16,98;;;
150531;0500;16,52;;;
150531;0600;24,91;;;
150531;0700;92,1;;;
150531;0800;129,4;;;
150531;0900;106,9;;;
150531;1000;44,48;;;
150531;1100;49,84;;;
150531;1200;31,92;;;
150531;1300;28,69;;;
150531;1400;29,51;;;
150531;1500;39,0699;;;
150531;1600;63,92;;;
150531;1700;69,2599;;;
150531;1800;108;;;
150531;1900;90;;;
150531;2000;204,4;;;
150531;2100;157,5;;;
150531;2200;69,9397;;;
150531;2300;85;;;
150601;0000;73,6897;;;
150601;0100;20,38;;;
150601;0200;23,75;;;
150601;0300;22,41;;;
150601;0400;52,29;;;
150601;0500;35,64;;;
150601;0600;53,8;;;
150601;0700;81,5;;;
150601;0800;128;;;
150601;0900;100,5;;;
150601;1000;74,6797;;;
150601;1100;82,1;;;
150601;1200;34,52;;;
150601;1300;18,33;;;
150601;1400;23,63;;;
150601;1500;31,26;;;
150601;1600;34,28;;;
150601;1700;30,56;;;
150601;1800;22,43;;;
150601;1900;93,8999;;;
150601;2000;84,2;;;
150601;2100;109,6;;;
150601;2200;85,1;;;
150601;2300;50,6899;;;
150602;0000;31,56;;;
150602;0100;22,08;;;
150602;0200;11,89;;;
150602;0300;7,46899;;;
150602;0400;12,22;;;
150602;0500;8,82999;;;
150602;0600;48,21;;;
150602;0700;92,2997;;;
150602;0800;110;;;
150602;0900;149,4;;;
150602;1000;103,8;;;
150602;1100;91,7;;;
150602;1200;78,08;;;
150602;1300;264,2;;;
150602;1400;118,4;;;
150602;1500;156,2;;;
150602;1600;244,9;;;
150602;1700;216,6;;;
150602;1800;243,4;;;
150602;1900;375,5;;;
150602;2000;201;;;
150602;2100;103,2;;;
150602;2200;85,6;;;
150602;2300;81,2;;;
150603;0000;35,99;;;
150603;0100;18,67;;;
150603;0200;14,25;;;
150603;0300;12,9;;;
150603;0400;7,492;;;
150603;0500;8,14998;;;
150603;0600;21,46;;;
150603;0700;24,55;;;
150603;0800;27,86;;;
150603;0900;50,25;;;
150603;1000;36,85;;;
150603;1100;27,53;;;
150603;1200;21,05;;;
150603;1300;46,85;;;
150603;1400;55,92;;;
150603;1500;40,74;;;
150603;1600;50,93;;;
150603;1700;66,1897;;;
150603;1800;38,7;;;
150603;1900;90,2997;;;
150603;2000;186,2;;;
150603;2100;71,2997;;;
150603;2200;76,73;;;
150603;2300;128;;;
150604;0000;56,36;;;
150604;0100;40,64;;;
150604;0200;21,05;;;
150604;0300;24,44;;;
150604;0400;10,86;;;
150604;0500;63,14;;;
150604;0600;120,1;;;
150604;0700;120;;;
150604;0800;133,7;;;
150604;0900;143,4;;;
150604;1000;172,8;;;
150604;1100;101,2;;;
150604;1200;94;;;
150604;1300;133,8;;;
150604;1400;102,5;;;
150604;1500;49,7599;;;
150604;1600;50,25;;;
150604;1700;79,45;;;
150604;1800;227,5;;;
150604;1900;339,8;;;
150604;2000;238,3;;;
150604;2100;92,7;;;
150604;2200;100,8;;;
150604;2300;123,6;;;
150605;0000;84,5;;;
150605;0100;35,31;;;
150605;0200;52,29;;;
150605;0300;25,42;;;
150605;0400;26,48;;;
150605;0500;26,38;;;
150605;0600;80,7997;;;
150605;0700;180,6;;;
150605;0800;155,2;;;
150605;0900;85,2;;;
150605;1000;59,6299;;;
150605;1100;30,89;;;
150605;1200;32,17;;;
150605;1300;25;;;
150605;1400;30,56;;;
150605;1500;38,71;;;
150605;1600;98,7;;;
150605;1700;68,34;;;
150605;1800;111;;;
150605;1900;160,9;;;
150605;2000;160,9;;;
150605;2100;169,8;;;
150605;2200;122,2;;;
150605;2300;40,72;;;
150606;0000;101,6;;;
150606;0100;52,64;;;
150606;0200;14,94;;;
150606;0300;35,31;;;
150606;0400;37,21;;;
150606;0500;44,14;;;
150606;0600;48,21;;;
150606;0700;92,2997;;;
150606;0800;163;;;
150606;0900;154,5;;;
150606;1000;83,6;;;
150606;1100;61,78;;;
150606;1200;58,05;;;
150606;1300;85,2;;;
150606;1400;43,24;;;
150606;1500;51,6;;;
150606;1600;54,3199;;;
150606;1700;51,95;;;
150606;1800;64,21;;;
150606;1900;95,2997;;;
150606;2000;69,9397;;;
150606;2100;109,3;;;
150606;2200;66,5497;;;
150606;2300;67,58;;;
150607;0000;67,5697;;;
150607;0100;33,27;;;
150607;0200;76,0099;;;
150607;0300;44,81;;;
150607;0400;28,52;;;
150607;0500;21,13;;;
150607;0600;23,77;;;
150607;0700;57,03;;;
150607;0800;148;;;
150607;0900;50,91;;;
150607;1000;37,34;;;
150607;1100;44,81;;;
150607;1200;30,96;;;
150607;1300;31,91;;;
150607;1400;29,85;;;
150607;1500;51,61;;;
150607;1600;73,33;;;
150607;1700;105,9;;;
150607;1800;218,3;;;
150607;1900;564,196;;;
150607;2000;557,8;;;
150607;2100;513,6;;;
150607;2200;389,9;;;
150607;2300;384,9;;;
150608;0000;149,4;;;
150608;0100;114;;;
150608;0200;98,3999;;;
150608;0300;99,3999;;;
150608;0400;169,6;;;
150608;0500;199,2;;;
150608;0600;338,2;;;
150608;0700;166,3;;;
150608;0800;534,3;;;
150608;0900;303,7;;;
150608;1000;288,9;;;
150608;1100;121,5;;;
150608;1200;108,6;;;
150608;1300;104,2;;;
150608;1400;107;;;
150608;1500;135,5;;;
150608;1600;90,5;;;
150608;1700;82,2;;;
150608;1800;58,1299;;;
150608;1900;119,3;;;
150608;2000;161,7;;;
150608;2100;176,5;;;
150608;2200;165;;;
150608;2300;149,4;;;
150609;0000;83,5;;;
150609;0100;81,6;;;
150609;0200;60,46;;;
150609;0300;65,48;;;
150609;0400;38,02;;;
150609;0500;35,35;;;
150609;0600;228,1;;;
150609;0700;317,1;;;
150609;0800;506,8;;;
150609;0900;147,3;;;
150609;1000;50,48;;;
150609;1100;49,5699;;;
150609;1200;46,35;;;
150609;1300;44,14;;;
150609;1400;40,12;;;
150609;1500;54,36;;;
150609;1600;109,4;;;
150609;1700;125,9;;;
150609;1800;200,4;;;
150609;1900;97,7997;;;
150609;2000;92,2997;;;
150609;2100;55;;;
150609;2200;51,23;;;
150609;2300;40,05;;;
150610;0000;31,23;;;
150610;0100;16,62;;;
150610;0200;13,8;;;
150610;0300;8,42;;;
150610;0400;4,074;;;
150610;0500;4,074;;;
150610;0600;16,3;;;
150610;0700;68,5697;;;
150610;0800;34,61;;;
150610;0900;45,17;;;
150610;1000;37,33;;;
150610;1100;42,1;;;
150610;1200;53,12;;;
150610;1300;74,0099;;;
150610;1400;49,35;;;
150610;1500;42,47;;;
150610;1600;35,31;;;
150610;1700;55;;;
150610;1800;55,87;;;
150610;1900;58,41;;;
150610;2000;44,49;;;
150610;2100;51,93;;;
150610;2200;46,8199;;;
150610;2300;41,42;;;
150611;0000;26,81;;;
150611;0100;25,8;;;
150611;0200;16,62;;;
150611;0300;17,31;;;
150611;0400;10,05;;;
150611;0500;11,54;;;
150611;0600;43,46;;;
150611;0700;144;;;
150611;0800;41,45;;;
150611;0900;44,83;;;
150611;1000;23,84;;;
150611;1100;42,78;;;
150611;1200;35,27;;;
150611;1300;27,57;;;
150611;1400;34,25;;;
150611;1500;29,2;;;
150611;1600;29,88;;;
150611;1700;33,31;;;
150611;1800;52,71;;;
150611;1900;97,8999;;;
150611;2000;54,67;;;
150611;2100;74,34;;;
150611;2200;23,77;;;
150611;2300;59,62;;;
150612;0000;18,35;;;
150612;0100;14,98;;;
150612;0200;15,38;;;
150612;0300;10,86;;;
150612;0400;6,111;;;
150612;0500;6,78999;;;
150612;0600;23,09;;;
150612;0700;39,7599;;;
150612;0800;103,5;;;
150612;0900;49,4399;;;
150612;1000;32,59;;;
150612;1100;24,45;;;
150612;1200;33,27;;;
150612;1300;32,59;;;
150612;1400;33,27;;;
150612;1500;41,42;;;
150612;1600;47,53;;;
150612;1700;55;;;
150612;1800;35,31;;;
150612;1900;59,72;;;
150612;2000;96,1;;;
150612;2100;80,1;;;
150612;2200;149,7;;;
150612;2300;138,5;;;
150613;0000;178,7;;;
150613;0100;52,91;;;
150613;0200;38,03;;;
150613;0300;27,84;;;
150613;0400;21,05;;;
150613;0500;10;;;
150613;0600;13;;;
150613;0700;22;;;
150613;0800;39,3799;;;
150613;0900;50,25;;;
150613;1000;27,92;;;
150613;1100;23,77;;;
150613;1200;32,62;;;
150613;1300;26,15;;;
150613;1400;28,41;;;
150613;1500;41,78;;;
150613;1600;70,62;;;
150613;1700;74;;;
150613;1800;;;;
150613;1900;;;;
150613;2000;;;;
150613;2100;;;;
150613;2200;;;;
150613;2300;;;;
150614;0000;;;;
150614;0100;;;;
150614;0200;;;;
150614;0300;;;;
150614;0400;;;;
150614;0500;;;;
150614;0600;;;;
150614;0700;;;;
150614;0800;;;;
150614;0900;;;;
150614;1000;;;;
150614;1100;;;;
150614;1200;;;;
150614;1300;;;;
150614;1400;;;;
150614;1500;;;;
150614;1600;30;;;
150614;1700;37,34;;;
150614;1800;34,62;;;
150614;1900;38,02;;;
150614;2000;42,09;;;
150614;2100;22,41;;;
150614;2200;22,06;;;
150614;2300;17,65;;;
150615;0000;4;;;
150615;0100;7,797;;;
150615;0200;15,55;;;
150615;0300;12,72;;;
150615;0400;7,46899;;;
150615;0500;6,111;;;
150615;0600;29,13;;;
150615;0700;53,22;;;
150615;0800;42,86;;;
150615;0900;68,58;;;
150615;1000;34,55;;;
150615;1100;49,6899;;;
150615;1200;52,96;;;
150615;1300;38,36;;;
150615;1400;34,06;;;
150615;1500;38;;;
150615;1600;33,34;;;
150615;1700;32,29;;;
150615;1800;38,7;;;
150615;1900;30,92;;;
150615;2000;21,05;;;
150615;2100;8,14998;;;
150615;2200;10,85;;;
150615;2300;11,88;;;
150616;0000;10,19;;;
150616;0100;7,46899;;;
150616;0200;6,009;;;
150616;0300;6,043;;;
150616;0400;4,753;;;
150616;0500;6,1;;;
150616;0600;24,11;;;
150616;0700;36,56;;;
150616;0800;84,8999;;;
150616;0900;93,7;;;
150616;1000;30,19;;;
150616;1100;26,46;;;
150616;1200;50,92;;;
150616;1300;36,77;;;
150616;1400;56,06;;;
150616;1500;56,35;;;
150616;1600;52,28;;;
150616;1700;55,67;;;
150616;1800;68,0298;;;
150616;1900;67,12;;;
150616;2000;80,3999;;;
150616;2100;66,5398;;;
150616;2200;60,43;;;
150616;2300;50,86;;;
150617;0000;39,3799;;;
150617;0100;24,44;;;
150617;0200;10,56;;;
150617;0300;12,56;;;
150617;0400;12,56;;;
150617;0500;14,94;;;
150617;0600;64,49;;;
150617;0700;95;;;
150617;0800;67,8899;;;
150617;0900;40,73;;;
150617;1000;30,12;;;
150617;1100;45,5;;;
150617;1200;33,27;;;
150617;1300;33,2599;;;
150617;1400;32,59;;;
150617;1500;51,89;;;
150617;1600;69,25;;;
150617;1700;60;;;
150617;1800;75;;;
150617;1900;75;;;
150617;2000;89;;;
150617;2100;160;;;
150617;2200;124;;;
150617;2300;52;;;
150618;0000;61;;;
150618;0100;91;;;
150618;0200;55;;;
150618;0300;28;;;
150618;0400;53,93;;;
150618;0500;40,06;;;
150618;0600;86,2;;;
150618;0700;138,5;;;
150618;0800;128,8;;;
150618;0900;84,7997;;;
150618;1000;55,36;;;
150618;1100;90,2997;;;
150618;1200;43,66;;;
150618;1300;33,27;;;
150618;1400;43,46;;;
150618;1500;57,72;;;
150618;1600;121,9;;;
150618;1700;169,1;;;
150618;1800;232,4;;;
150618;1900;188,1;;;
150618;2000;188,5;;;
150618;2100;84,3999;;;
150618;2200;328,3;;;
150618;2300;225;;;
150619;0000;63;;;
150619;0100;43;;;
150619;0200;107;;;
150619;0300;52;;;
150619;0400;120;;;
150619;0500;99;;;
150619;0600;56;;;
150619;0700;65;;;
150619;0800;164;;;
150619;0900;96;;;
150619;1000;52;;;
150619;1100;48;;;
150619;1200;49;;;
150619;1300;44;;;
150619;1400;87;;;
150619;1500;54;;;
150619;1600;96,3999;;;
150619;1700;112,7;;;
150619;1800;85,6;;;
150619;1900;122,9;;;
150619;2000;144,6;;;
150619;2100;109;;;
150619;2200;142,3;;;
150619;2300;429,1;;;
150620;0000;243,1;;;
150620;0100;210,4;;;
150620;0200;91;;;
150620;0300;48,8799;;;
150620;0400;21,91;;;
150620;0500;13,91;;;
150620;0600;14,26;;;
150620;0700;42,81;;;
150620;0800;57,04;;;
150620;0900;29,2;;;
150620;1000;26,48;;;
150620;1100;25,8;;;
150620;1200;17,65;;;
150620;1300;16,96;;;
150620;1400;27,84;;;
150620;1500;31,91;;;
150620;1600;61,11;;;
150620;1700;66,1897;;;
150620;1800;71,2997;;;
150620;1900;100,1;;;
150620;2000;44,05;;;
150620;2100;54,66;;;
150620;2200;24,44;;;
150620;2300;22,41;;;
150621;0000;27,16;;;
150621;0100;17,65;;;
150621;0200;74,0099;;;
150621;0300;6,994;;;
150621;0400;6,48499;;;
150621;0500;8,14998;;;
150621;0600;8,82999;;;
150621;0700;31,91;;;
150621;0800;35,99;;;
150621;0900;35,99;;;
150621;1000;50,21;;;
150621;1100;40,06;;;
150621;1200;29,2;;;
150621;1300;28,52;;;
150621;1400;31,91;;;
150621;1500;34,14;;;
150621;1600;49,47;;;
150621;1700;41,78;;;
150621;1800;58,45;;;
150621;1900;97,1;;;
150621;2000;80,7997;;;
150621;2100;70,62;;;
150621;2200;63,52;;;
150621;2300;65,49;;;
150622;0000;64,61;;;
150622;0100;61,5;;;
150622;0200;50,56;;;
150622;0300;26,48;;;
150622;0400;11,22;;;
150622;0500;32,24;;;
150622;0600;140,8;;;
150622;0700;119,2;;;
150622;0800;129;;;
150622;0900;101,5;;;
150622;1000;80,1;;;
150622;1100;25,43;;;
150622;1200;19,24;;;
150622;1300;;;;
150622;1400;18,71;;;
150622;1500;33,28;;;
150622;1600;47,53;;;
150622;1700;169,5;;;
150622;1800;131,2;;;
150622;1900;309,6;;;
150622;2000;406,8;;;
150622;2100;555,396;;;
150622;2200;155,1;;;
150622;2300;294;;;
150623;0000;530,696;;;
150623;0100;422;;;
150623;0200;299,4;;;
150623;0300;141,9;;;
150623;0400;129,4;;;
150623;0500;213,3;;;
150623;0600;234,2;;;
150623;0700;227,5;;;
150623;0800;621,5;;;
150623;0900;477,4;;;
150623;1000;345,6;;;
150623;1100;323,9;;;
150623;1200;192,1;;;
150623;1300;196,9;;;
150623;1400;188,8;;;
150623;1500;244,4;;;
150623;1600;304,3;;;
150623;1700;661,8;;;
150623;1800;427,8;;;
150623;1900;467,9;;;
150623;2000;511,7;;;
150623;2100;448,8;;;
150623;2200;721,1;;;
150623;2300;702,1;;;
150624;0000;732;;;
150624;0100;541,196;;;
150624;0200;490,2;;;
150624;0300;640,3;;;
150624;0400;392,4;;;
150624;0500;438,6;;;
150624;0600;382,2;;;
150624;0700;591,396;;;
150624;0800;883;;;
150624;0900;561,396;;;
150624;1000;444,7;;;
150624;1100;365,3;;;
150624;1200;582,6;;;
150624;1300;355,8;;;
150624;1400;196,3;;;
150624;1500;384,5;;;
150624;1600;308,8;;;
150624;1700;475,6;;;
150624;1800;623,3;;;
150624;1900;558,396;;;
150624;2000;468,5;;;
150624;2100;480,6;;;
150624;2200;723,5;;;
150624;2300;633,196;;;
150625;0000;496,7;;;
150625;0100;189,4;;;
150625;0200;98,2;;;
150625;0300;81,2997;;;
150625;0400;36,9;;;
150625;0500;46,17;;;
150625;0600;93,7;;;
150625;0700;279,8;;;
150625;0800;108,6;;;
150625;0900;187,7;;;
150625;1000;146,6;;;
150625;1100;276,4;;;
150625;1200;204,7;;;
150625;1300;230,2;;;
150625;1400;167,7;;;
150625;1500;135,1;;;
150625;1600;374,9;;;
150625;1700;148,3;;;
150625;1800;151,1;;;
150625;1900;220,7;;;
150625;2000;283,8;;;
150625;2100;275;;;
150625;2200;135,8;;;
150625;2300;116,8;;;
150626;0000;118,1;;;
150626;0100;137,8;;;
150626;0200;54,3199;;;
150626;0300;15,33;;;
150626;0400;16,98;;;
150626;0500;30,2;;;
150626;0600;58,73;;;
150626;0700;56,1;;;
150626;0800;70,62;;;
150626;0900;108;;;
150626;1000;85,8999;;;
150626;1100;62,28;;;
150626;1200;104,2;;;
150626;1300;39,03;;;
150626;1400;30,56;;;
150626;1500;30,56;;;
150626;1600;45,16;;;
150626;1700;160,2;;;
150626;1800;192,8;;;
150626;1900;391,8;;;
150626;2000;273,9;;;
150626;2100;119,6;;;
150626;2200;174,2;;;
150626;2300;105,9;;;
150627;0000;82,5;;;
150627;0100;48,89;;;
150627;0200;27,84;;;
150627;0300;23,09;;;
150627;0400;30,9;;;
150627;0500;23,43;;;
150627;0600;14,98;;;
150627;0700;37,35;;;
150627;0800;44,48;;;
150627;0900;59,08;;;
150627;1000;40,06;;;
150627;1100;28,99;;;
150627;1200;33,27;;;
150627;1300;23,43;;;
150627;1400;21,73;;;
150627;1500;25,8;;;
150627;1600;29,88;;;
150627;1700;22,75;;;
150627;1800;26,48;;;
150627;1900;23,09;;;
150627;2000;21,11;;;
150627;2100;20,36;;;
150627;2200;19,19;;;
150627;2300;16,98;;;
150628;0000;10,48;;;
150628;0100;6,78999;;;
150628;0200;6,111;;;
