FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170423;0500;14,02;;;
170423;0600;16,71;;;
170423;0700;20,43;;;
170423;0800;42,89;;;
170423;0900;43,91;;;
170423;1000;28,96;;;
170423;1100;22,17;;;
170423;1200;28,96;;;
170423;1300;26,25;;;
170423;1400;23,53;;;
170423;1500;30,32;;;
170423;1600;47,98;;;
170423;1700;34,4;;;
170423;1800;39,29;;;
170423;1900;95,5;;;
170423;2000;81,9;;;
170423;2100;65,64;;;
170423;2200;43,91;;;
170423;2300;101,5;;;
170424;0000;126,6;;;
170424;0100;77,8199;;;
170424;0200;56,13;;;
170424;0300;49,29;;;
170424;0400;30,32;;;
170424;0500;30,32;;;
170424;0600;81,9;;;
170424;0700;125,2;;;
170424;0800;110,6;;;
170424;0900;103,2;;;
170424;1000;88,7;;;
170424;1100;86,5;;;
170424;1200;45,27;;;
170424;1300;65,62;;;
170424;1400;55,4;;;
170424;1500;23,57;;;
170424;1600;28,98;;;
170424;1700;39,24;;;
170424;1800;49,2;;;
170424;1900;54,77;;;
170424;2000;79,27;;;
170424;2100;62,1;;;
170424;2200;46,51;;;
170424;2300;31,68;;;
170425;0000;16,74;;;
170425;0100;14,02;;;
170425;0200;25,86;;;
170425;0300;19,45;;;
170425;0400;15,38;;;
170425;0500;15,38;;;
170425;0600;76,24;;;
170425;0700;159,9;;;
170425;0800;60,21;;;
170425;0900;67,79;;;
170425;1000;24,89;;;
170425;1100;33,04;;;
170425;1200;38,47;;;
170425;1300;38,47;;;
170425;1400;34,42;;;
170425;1500;28,96;;;
170425;1600;41,05;;;
170425;1700;49,23;;;
170425;1800;43,9;;;
170425;1900;72,4301;;;
170425;2000;134,1;;;
170425;2100;52,51;;;
170425;2200;80,6;;;
170425;2300;63,85;;;
170426;0000;56,13;;;
170426;0100;79,75;;;
170426;0200;16,67;;;
170426;0300;56,13;;;
170426;0400;57,49;;;
170426;0500;49,34;;;
170426;0600;116,9;;;
170426;0700;52,06;;;
170426;0800;42,98;;;
170426;0900;35,75;;;
170426;1000;34,33;;;
170426;1100;19,45;;;
170426;1200;28,96;;;
170426;1300;24,89;;;
170426;1400;16,74;;;
170426;1500;20,52;;;
170426;1600;26,25;;;
170426;1700;46,62;;;
170426;1800;68,36;;;
170426;1900;68,85;;;
170426;2000;66,1801;;;
170426;2100;54,07;;;
170426;2200;47,98;;;
170426;2300;51,24;;;
170427;0000;41,73;;;
170427;0100;24,89;;;
170427;0200;39,31;;;
170427;0300;26,25;;;
170427;0400;26,03;;;
170427;0500;23,53;;;
170427;0600;73,79;;;
170427;0700;113,7;;;
170427;0800;76,51;;;
170427;0900;46,62;;;
170427;1000;38,47;;;
170427;1100;33,04;;;
170427;1200;31,68;;;
170427;1300;28,96;;;
170427;1400;28,96;;;
170427;1500;41,19;;;
170427;1600;37,11;;;
170427;1700;56,11;;;
170427;1800;81,9;;;
170427;1900;50,68;;;
170427;2000;41,19;;;
170427;2100;33,04;;;
170427;2200;33,04;;;
170427;2300;16,74;;;
170428;0000;11,66;;;
170428;0100;7,789;;;
170428;0200;7,226;;;
170428;0300;10,84;;;
170428;0400;9,14999;;;
170428;0500;7,226;;;
170428;0600;22,15;;;
170428;0700;24,89;;;
170428;0800;31,68;;;
170428;0900;24,89;;;
170428;1000;26,24;;;
170428;1100;22,12;;;
170428;1200;27,4;;;
170428;1300;26,25;;;
170428;1400;15,38;;;
170428;1500;26,24;;;
170428;1600;54,77;;;
170428;1700;51,96;;;
170428;1800;54,5;;;
170428;1900;57,49;;;
170428;2000;19,45;;;
170428;2100;27,6;;;
170428;2200;35,75;;;
170428;2300;19,45;;;
170429;0000;27,6;;;
170429;0100;12,66;;;
170429;0200;12,66;;;
170429;0300;11,3;;;
170429;0400;11,26;;;
170429;0500;26,07;;;
170429;0600;25,75;;;
170429;0700;49,88;;;
170429;0800;41,19;;;
170429;0900;34,4;;;
170429;1000;37,11;;;
170429;1100;34,42;;;
170429;1200;23,53;;;
170429;1300;25,72;;;
170429;1400;20,81;;;
170429;1500;34,33;;;
170429;1600;64,28;;;
170429;1700;62,1;;;
170429;1800;80,34;;;
170429;1900;51,29;;;
170429;2000;94,2;;;
170429;2100;53,41;;;
170429;2200;35,76;;;
170429;2300;24,86;;;
170430;0000;22,17;;;
170430;0100;15,38;;;
170430;0200;9,14999;;;
170430;0300;5,254;;;
170430;0400;7,812;;;
170430;0500;9,14999;;;
170430;0600;7,789;;;
170430;0700;19,45;;;
170430;0800;12,66;;;
170430;0900;23,53;;;
170430;1000;22,12;;;
170430;1100;41,19;;;
170430;1200;38,47;;;
170430;1300;21,37;;;
170430;1400;30,34;;;
170430;1500;14,77;;;
170430;1600;30,37;;;
170430;1700;18,09;;;
170430;1800;19,49;;;
170430;1900;24,08;;;
170430;2000;24,89;;;
170430;2100;29,08;;;
170430;2200;30,32;;;
170430;2300;35,01;;;
170501;0000;46,62;;;
170501;0100;34;;;
170501;0200;21;;;
170501;0300;17;;;
170501;0400;11;;;
170501;0500;17;;;
170501;0600;43;;;
170501;0700;76;;;
170501;0800;165;;;
170501;0900;336;;;
170501;1000;68;;;
170501;1100;33;;;
170501;1200;24;;;
170501;1300;15;;;
170501;1400;14;;;
170501;1500;24;;;
170501;1600;35;;;
170501;1700;105;;;
170501;1800;45;;;
170501;1900;37;;;
170501;2000;68;;;
170501;2100;98;;;
170501;2200;28;;;
170501;2300;29;;;
170502;0000;17;;;
170502;0100;22;;;
170502;0200;15;;;
170502;0300;14;;;
170502;0400;9;;;
170502;0500;9;;;
170502;0600;25;;;
170502;0700;24;;;
170502;0800;38;;;
170502;0900;30;;;
170502;1000;28;;;
170502;1100;34;;;
170502;1200;34;;;
170502;1300;44;;;
170502;1400;30;;;
170502;1500;26;;;
170502;1600;38;;;
170502;1700;47;;;
170502;1800;77;;;
170502;1900;141;;;
170502;2000;53;;;
170502;2100;35;;;
170502;2200;44;;;
170502;2300;43;;;
170503;0000;22;;;
170503;0100;30;;;
170503;0200;27;;;
170503;0300;15;;;
170503;0400;13;;;
170503;0500;33;;;
170503;0600;91;;;
170503;0700;150;;;
170503;0800;222;;;
170503;0900;71;;;
170503;1000;85;;;
170503;1100;106;;;
170503;1200;87;;;
170503;1300;98;;;
170503;1400;93;;;
170503;1500;105;;;
170503;1600;102;;;
170503;1700;83;;;
170503;1800;155;;;
170503;1900;136;;;
170503;2000;92;;;
170503;2100;60;;;
170503;2200;48;;;
170503;2300;19;;;
170504;0000;9;;;
170504;0100;11;;;
170504;0200;9;;;
170504;0300;8;;;
170504;0400;9;;;
170504;0500;9;;;
170504;0600;52;;;
170504;0700;38;;;
170504;0800;24;;;
170504;0900;27;;;
170504;1000;25;;;
170504;1100;22;;;
170504;1200;28;;;
170504;1300;38;;;
170504;1400;34;;;
170504;1500;37;;;
170504;1600;64;;;
170504;1700;76;;;
170504;1800;72;;;
170504;1900;113;;;
170504;2000;111;;;
170504;2100;94;;;
170504;2200;106;;;
170504;2300;64;;;
170505;0000;108;;;
170505;0100;58;;;
170505;0200;41;;;
170505;0300;36;;;
170505;0400;33;;;
170505;0500;37;;;
170505;0600;66;;;
170505;0700;92;;;
170505;0800;97;;;
170505;0900;153;;;
170505;1000;115;;;
170505;1100;;;;
170505;1200;;;;
170505;1300;90;;;
170505;1400;111;;;
170505;1500;178;;;
170505;1600;200;;;
170505;1700;207;;;
170505;1800;263;;;
170505;1900;408;;;
170505;2000;228;;;
170505;2100;188;;;
170505;2200;281;;;
170505;2300;210;;;
170506;0000;147;;;
170506;0100;133;;;
170506;0200;55;;;
170506;0300;73;;;
170506;0400;71;;;
170506;0500;60;;;
170506;0600;78;;;
170506;0700;138;;;
170506;0800;189;;;
170506;0900;92;;;
170506;1000;72;;;
170506;1100;102;;;
170506;1200;131;;;
170506;1300;83;;;
170506;1400;104;;;
170506;1500;70;;;
170506;1600;70;;;
170506;1700;105;;;
170506;1800;283;;;
170506;1900;398;;;
170506;2000;212;;;
170506;2100;180;;;
170506;2200;381;;;
170506;2300;566;;;
170507;0000;223;;;
170507;0100;181;;;
170507;0200;154;;;
170507;0300;125;;;
170507;0400;112;;;
170507;0500;82;;;
170507;0600;45;;;
170507;0700;82;;;
170507;0800;78;;;
170507;0900;68;;;
170507;1000;58;;;
170507;1100;63;;;
170507;1200;51;;;
170507;1300;41;;;
170507;1400;41;;;
170507;1500;39;;;
170507;1600;;;;
170507;1700;135;;;
170507;1800;71;;;
170507;1900;83;;;
170507;2000;82;;;
170507;2100;78;;;
170507;2200;57;;;
170507;2300;71;;;
170508;0000;101;;;
170508;0100;44;;;
170508;0200;63;;;
170508;0300;40;;;
170508;0400;30;;;
170508;0500;24;;;
170508;0600;123;;;
170508;0700;96;;;
170508;0800;106;;;
170508;0900;54;;;
170508;1000;39;;;
170508;1100;34;;;
170508;1200;29;;;
170508;1300;44;;;
170508;1400;29;;;
170508;1500;34;;;
170508;1600;48;;;
170508;1700;63;;;
170508;1800;83;;;
170508;1900;94;;;
170508;2000;264;;;
170508;2100;348;;;
170508;2200;266;;;
170508;2300;255;;;
170509;0000;114;;;
170509;0100;21;;;
170509;0200;25;;;
170509;0300;53;;;
170509;0400;71;;;
170509;0500;66;;;
170509;0600;52;;;
170509;0700;44;;;
170509;0800;33;;;
170509;0900;41;;;
170509;1000;51;;;
170509;1100;71;;;
170509;1200;78;;;
170509;1300;54;;;
170509;1400;47;;;
170509;1500;59;;;
170509;1600;47;;;
170509;1700;134;;;
170509;1800;472;;;
170509;1900;445;;;
170509;2000;495;;;
170509;2100;610;;;
170509;2200;653;;;
170509;2300;631;;;
170510;0000;861;;;
170510;0100;444;;;
170510;0200;288;;;
170510;0300;132;;;
170510;0400;187;;;
170510;0500;197;;;
170510;0600;398;;;
170510;0700;392;;;
170510;0800;524;;;
170510;0900;456;;;
170510;1000;418;;;
170510;1100;211;;;
170510;1200;92;;;
170510;1300;143;;;
170510;1400;67;;;
170510;1500;55;;;
170510;1600;72;;;
170510;1700;176;;;
170510;1800;749;;;
170510;1900;549;;;
170510;2000;379;;;
170510;2100;384;;;
170510;2200;159;;;
170510;2300;230;;;
170511;0000;142;;;
170511;0100;239;;;
170511;0200;290;;;
170511;0300;175;;;
170511;0400;145;;;
170511;0500;91;;;
170511;0600;112;;;
170511;0700;179;;;
170511;0800;352;;;
170511;0900;278;;;
170511;1000;226;;;
170511;1100;115;;;
170511;1200;130;;;
170511;1300;118;;;
170511;1400;118;;;
170511;1500;143;;;
170511;1600;192;;;
170511;1700;323;;;
170511;1800;330;;;
170511;1900;215;;;
170511;2000;253;;;
170511;2100;319;;;
170511;2200;265;;;
170511;2300;294;;;
170512;0000;361;;;
170512;0100;273;;;
170512;0200;183;;;
170512;0300;165;;;
170512;0400;159;;;
170512;0500;122;;;
170512;0600;274;;;
170512;0700;308;;;
170512;0800;329;;;
170512;0900;295;;;
170512;1000;170;;;
170512;1100;98;;;
170512;1200;79;;;
170512;1300;112;;;
170512;1400;115;;;
170512;1500;176;;;
170512;1600;169;;;
170512;1700;187;;;
170512;1800;248;;;
170512;1900;358;;;
170512;2000;227;;;
170512;2100;216;;;
170512;2200;172;;;
170512;2300;105;;;
170513;0000;133;;;
170513;0100;93;;;
170513;0200;121;;;
170513;0300;81;;;
170513;0400;63;;;
170513;0500;68;;;
170513;0600;67;;;
170513;0700;110;;;
170513;0800;121;;;
170513;0900;90;;;
170513;1000;127;;;
170513;1100;195;;;
170513;1200;138;;;
170513;1300;185;;;
170513;1400;123;;;
170513;1500;190;;;
170513;1600;193;;;
170513;1700;261;;;
170513;1800;318;;;
170513;1900;227;;;
170513;2000;;;313;
170513;2100;;;1;
170513;2200;150;;;
170513;2300;156;;;
170514;0000;96;;;
170514;0100;128;;;
170514;0200;55;;;
170514;0300;17;;;
170514;0400;9;;;
170514;0500;13;;;
170514;0600;13;;;
170514;0700;13;;;
170514;0800;25;;;
170514;0900;28;;;
170514;1000;31;;;
170514;1100;22;;;
170514;1200;22;;;
170514;1300;20;;;
170514;1400;22;;;
170514;1500;18;;;
170514;1600;37;;;
170514;1700;41;;;
170514;1800;37;;;
170514;1900;48;;;
170514;2000;66;;;
170514;2100;89;;;
170514;2200;66;;;
170514;2300;47;;;
170515;0000;36;;;
170515;0100;49;;;
170515;0200;32;;;
170515;0300;24;;;
170515;0400;19;;;
170515;0500;17;;;
170515;0600;30;;;
170515;0700;105;;;
170515;0800;124;;;
170515;0900;102;;;
170515;1000;85;;;
170515;1100;57;;;
170515;1200;93;;;
170515;1300;94;;;
170515;1400;74;;;
170515;1500;93;;;
170515;1600;105;;;
170515;1700;108;;;
170515;1800;100;;;
170515;1900;81;;;
170515;2000;177;;;
170515;2100;103;;;
170515;2200;171;;;
170515;2300;79;;;
170516;0000;92;;;
170516;0100;173;;;
170516;0200;140;;;
170516;0300;43;;;
170516;0400;21;;;
170516;0500;22;;;
170516;0600;25;;;
170516;0700;179;;;
170516;0800;144;;;
170516;0900;140;;;
170516;1000;106;;;
170516;1100;162;;;
170516;1200;103;;;
170516;1300;100;;;
170516;1400;125;;;
170516;1500;141;;;
170516;1600;187;;;
170516;1700;141;;;
170516;1800;146;;;
170516;1900;100;;;
170516;2000;147;;;
170516;2100;224;;;
170516;2200;146;;;
170516;2300;85;;;
170517;0000;74;;;
170517;0100;127;;;
170517;0200;54;;;
170517;0300;77;;;
170517;0400;40;;;
170517;0500;54;;;
170517;0600;98;;;
170517;0700;146;;;
170517;0800;144;;;
170517;0900;192;;;
170517;1000;67;;;
170517;1100;34;;;
170517;1200;40;;;
170517;1300;34;;;
170517;1400;33;;;
170517;1500;43;;;
170517;1600;44;;;
170517;1700;78;;;
170517;1800;115;;;
170517;1900;282;;;
170517;2000;140;;;
170517;2100;118;;;
170517;2200;87;;;
170517;2300;81;;;
170518;0000;34;;;
170518;0100;34;;;
170518;0200;29;;;
170518;0300;36;;;
170518;0400;47;;;
170518;0500;56;;;
170518;0600;52;;;
170518;0700;262;;;
170518;0800;298;;;
170518;0900;45;;;
170518;1000;36;;;
170518;1100;19;;;
170518;1200;32;;;
170518;1300;34;;;
170518;1400;24;;;
170518;1500;32;;;
170518;1600;36;;;
170518;1700;113;;;
170518;1800;173;;;
170518;1900;508;;;
170518;2000;106;;;
170518;2100;357;;;
170518;2200;381;;;
170518;2300;264;;;
170519;0000;134;;;
170519;0100;195;;;
170519;0200;87;;;
170519;0300;32;;;
170519;0400;22;;;
170519;0500;18;;;
170519;0600;24;;;
170519;0700;64;;;
170519;0800;113;;;
170519;0900;58;;;
170519;1000;37;;;
170519;1100;33;;;
170519;1200;22;;;
170519;1300;41;;;
170519;1400;53;;;
170519;1500;60;;;
170519;1600;78;;;
170519;1700;46;;;
170519;1800;55;;;
170519;1900;70;;;
170519;2000;67;;;
170519;2100;44;;;
170519;2200;49;;;
170519;2300;32;;;
170520;0000;24;;;
170520;0100;19;;;
170520;0200;19;;;
170520;0300;44;;;
170520;0400;25;;;
170520;0500;6;;;
170520;0600;17;;;
170520;0700;17;;;
170520;0800;14;;;
170520;0900;28;;;
170520;1000;39;;;
170520;1100;30;;;
170520;1200;53;;;
170520;1300;30;;;
170520;1400;40;;;
170520;1500;30;;;
170520;1600;39;;;
170520;1700;102;;;
170520;1800;120;;;
170520;1900;52;;;
170520;2000;51;;;
170520;2100;77;;;
170520;2200;58;;;
170520;2300;39;;;
170521;0000;37;;;
170521;0100;33;;;
170521;0200;22;;;
170521;0300;19;;;
170521;0400;17;;;
170521;0500;9;;;
170521;0600;6;;;
170521;0700;10;;;
170521;0800;31;;;
170521;0900;37;;;
170521;1000;33;;;
170521;1100;41;;;
170521;1200;28;;;
170521;1300;34;;;
170521;1400;33;;;
170521;1500;40;;;
170521;1600;72;;;
170521;1700;60;;;
170521;1800;95;;;
170521;1900;74;;;
170521;2000;36;;;
170521;2100;47;;;
170521;2200;41;;;
170521;2300;39;;;
170522;0000;62;;;
170522;0100;36;;;
170522;0200;24;;;
170522;0300;22;;;
170522;0400;10;;;
170522;0500;9;;;
170522;0600;37;;;
170522;0700;49;;;
170522;0800;57;;;
170522;0900;47;;;
170522;1000;38;;;
170522;1100;25;;;
170522;1200;27;;;
170522;1300;36;;;
170522;1400;41;;;
170522;1500;51;;;
170522;1600;52;;;
170522;1700;48;;;
170522;1800;72;;;
170522;1900;59;;;
170522;2000;92;;;
170522;2100;41;;;
170522;2200;80;;;
170522;2300;118;;;
170523;0000;64;;;
170523;0100;48;;;
170523;0200;48;;;
170523;0300;42;;;
170523;0400;19;;;
170523;0500;10;;;
170523;0600;18;;;
170523;0700;63;;;
170523;0800;70;;;
170523;0900;62;;;
170523;1000;28;;;
170523;1100;36;;;
170523;1200;26;;;
170523;1300;25;;;
170523;1400;52;;;
170523;1500;41;;;
170523;1600;56;;;
170523;1700;77;;;
170523;1800;64;;;
170523;1900;105;;;
170523;2000;95;;;
170523;2100;121;;;
170523;2200;79;;;
170523;2300;65;;;
170524;0000;38;;;
170524;0100;42;;;
170524;0200;97;;;
170524;0300;17;;;
170524;0400;17;;;
170524;0500;17;;;
170524;0600;16;;;
170524;0700;64;;;
170524;0800;164;;;
170524;0900;51;;;
170524;1000;34;;;
170524;1100;32;;;
170524;1200;36;;;
170524;1300;40;;;
170524;1400;37;;;
170524;1500;34;;;
170524;1600;55;;;
170524;1700;139;;;
170524;1800;179;;;
170524;1900;214;;;
170524;2000;131;;;
170524;2100;312;;;
170524;2200;113;;;
170524;2300;87;;;
170525;0000;79;;;
170525;0100;50;;;
170525;0200;41;;;
170525;0300;21;;;
170525;0400;9;;;
170525;0500;22;;;
170525;0600;14;;;
170525;0700;24;;;
170525;0800;60;;;
170525;0900;129;;;
170525;1000;38;;;
170525;1100;28;;;
170525;1200;22;;;
170525;1300;29;;;
170525;1400;41;;;
170525;1500;38;;;
170525;1600;48;;;
170525;1700;95;;;
170525;1800;87;;;
170525;1900;90;;;
170525;2000;108;;;
170525;2100;93;;;
170525;2200;84;;;
170525;2300;72;;;
170526;0000;87;;;
170526;0100;40;;;
170526;0200;70;;;
170526;0300;43;;;
170526;0400;48;;;
170526;0500;48;;;
170526;0600;30;;;
170526;0700;79;;;
170526;0800;267;;;
170526;0900;47;;;
170526;1000;30;;;
170526;1100;36;;;
170526;1200;33;;;
170526;1300;24;;;
170526;1400;29;;;
170526;1500;38;;;
170526;1600;55;;;
170526;1700;100;;;
170526;1800;129;;;
170526;1900;123;;;
170526;2000;92;;;
170526;2100;96;;;
170526;2200;71;;;
170526;2300;58;;;
170527;0000;71;;;
170527;0100;33;;;
170527;0200;29;;;
170527;0300;11;;;
170527;0400;13;;;
170527;0500;9;;;
170527;0600;17;;;
170527;0700;38;;;
170527;0800;29;;;
170527;0900;51;;;
170527;1000;47;;;
170527;1100;22;;;
170527;1200;28;;;
170527;1300;26;;;
170527;1400;25;;;
170527;1500;30;;;
170527;1600;32;;;
170527;1700;59;;;
170527;1800;51;;;
170527;1900;76;;;
170527;2000;86;;;
170527;2100;60;;;
170527;2200;75;;;
170527;2300;64;;;
170528;0000;50;;;
170528;0100;45;;;
170528;0200;38;;;
170528;0300;36;;;
170528;0400;30;;;
170528;0500;51;;;
170528;0600;36;;;
170528;0700;33;;;
170528;0800;74;;;
170528;0900;145;;;
170528;1000;56;;;
170528;1100;55;;;
170528;1200;68;;;
170528;1300;127;;;
170528;1400;100;;;
170528;1500;85;;;
170528;1600;85;;;
170528;1700;124;;;
170528;1800;155;;;
170528;1900;141;;;
170528;2000;156;;;
170528;2100;161;;;
170528;2200;153;;;
170528;2300;92;;;
170529;0000;56;;;
170529;0100;62;;;
170529;0200;53;;;
170529;0300;45;;;
170529;0400;35;;;
170529;0500;41;;;
170529;0600;62;;;
170529;0700;87;;;
170529;0800;90;;;
170529;0900;121;;;
170529;1000;164;;;
170529;1100;207;;;
170529;1200;159;;;
170529;1300;218;;;
170529;1400;153;;;
170529;1500;149;;;
170529;1600;255;;;
170529;1700;284;;;
170529;1800;460;;;
170529;1900;453;;;
170529;2000;351;;;
170529;2100;431;;;
170529;2200;238;;;
170529;2300;444;;;
170530;0000;434;;;
170530;0100;262;;;
170530;0200;171;;;
170530;0300;159;;;
170530;0400;194;;;
170530;0500;168;;;
170530;0600;146;;;
170530;0700;202;;;
170530;0800;150;;;
170530;0900;264;;;
170530;1000;245;;;
170530;1100;389;;;
170530;1200;174;;;
170530;1300;174;;;
170530;1400;125;;;
170530;1500;203;;;
170530;1600;138;;;
170530;1700;188;;;
170530;1800;269;;;
170530;1900;275;;;
170530;2000;248;;;
170530;2100;250;;;
170530;2200;258;;;
170530;2300;229;;;
170531;0000;93;;;
170531;0100;118;;;
170531;0200;53;;;
170531;0300;114;;;
170531;0400;96;;;
170531;0500;97;;;
170531;0600;55;;;
170531;0700;141;;;
170531;0800;92;;;
170531;0900;94;;;
170531;1000;95;;;
170531;1100;82;;;
170531;1200;69;;;
170531;1300;68;;;
170531;1400;48;;;
170531;1500;58;;;
170531;1600;48;;;
170531;1700;136;;;
170531;1800;410;;;
170531;1900;185;;;
170531;2000;129;;;
170531;2100;179;;;
170531;2200;204;;;
170531;2300;282;;;
170601;0000;178;;;
170601;0100;47;;;
170601;0200;24;;;
170601;0300;19;;;
170601;0400;43;;;
170601;0500;22;;;
170601;0600;51;;;
170601;0700;121;;;
170601;0800;57;;;
170601;0900;79;;;
170601;1000;65;;;
170601;1100;31;;;
170601;1200;43;;;
170601;1300;36;;;
170601;1400;34;;;
170601;1500;60;;;
170601;1600;64;;;
170601;1700;76;;;
170601;1800;118;;;
170601;1900;92;;;
170601;2000;125;;;
170601;2100;102;;;
170601;2200;63;;;
170601;2300;78;;;
170602;0000;82;;;
170602;0100;53;;;
170602;0200;27;;;
170602;0300;38;;;
170602;0400;9;;;
170602;0500;21;;;
170602;0600;31;;;
170602;0700;49;;;
170602;0800;77;;;
170602;0900;98;;;
170602;1000;44;;;
170602;1100;72;;;
170602;1200;163;;;
170602;1300;131;;;
170602;1400;96;;;
170602;1500;133;;;
170602;1600;140;;;
170602;1700;150;;;
170602;1800;136;;;
170602;1900;116;;;
170602;2000;99;;;
170602;2100;56;;;
170602;2200;119;;;
170602;2300;122;;;
170603;0000;62;;;
170603;0100;28;;;
170603;0200;20;;;
170603;0300;13;;;
170603;0400;19;;;
170603;0500;13;;;
170603;0600;17;;;
170603;0700;35;;;
170603;0800;;;;
170603;0900;;;;
170603;1000;37;;;
170603;1100;30;;;
170603;1200;34;;;
170603;1300;45;;;
170603;1400;64;;;
170603;1500;56;;;
170603;1600;79;;;
170603;1700;134;;;
170603;1800;211;;;
170603;1900;;;443;
170603;2000;;;1;
170603;2100;89;;;
170603;2200;150;;;
170603;2300;235;;;
170604;0000;299;;;
170604;0100;218;;;
170604;0200;64;;;
170604;0300;39;;;
170604;0400;17;;;
170604;0500;12;;;
170604;0600;26;;;
170604;0700;21;;;
170604;0800;91;;;
170604;0900;60;;;
170604;1000;29;;;
170604;1100;33;;;
170604;1200;34;;;
170604;1300;38;;;
170604;1400;48;;;
170604;1500;50;;;
170604;1600;60;;;
170604;1700;119;;;
170604;1800;155;;;
170604;1900;143;;;
170604;2000;57;;;
170604;2100;59;;;
170604;2200;43;;;
170604;2300;25;;;
170605;0000;37;;;
170605;0100;27;;;
170605;0200;34;;;
170605;0300;21;;;
170605;0400;13;;;
170605;0500;19;;;
170605;0600;15;;;
170605;0700;35;;;
170605;0800;150;;;
170605;0900;49;;;
170605;1000;71;;;
170605;1100;26;;;
170605;1200;32;;;
170605;1300;33;;;
170605;1400;36;;;
170605;1500;40;;;
170605;1600;55;;;
170605;1700;80;;;
170605;1800;125;;;
170605;1900;59;;;
170605;2000;72;;;
170605;2100;70;;;
170605;2200;47;;;
170605;2300;24;;;
170606;0000;28;;;
170606;0100;24;;;
170606;0200;11;;;
170606;0300;15;;;
170606;0400;5;;;
170606;0500;4;;;
170606;0600;29;;;
170606;0700;40;;;
170606;0800;83;;;
170606;0900;64;;;
170606;1000;43;;;
170606;1100;57;;;
170606;1200;57;;;
170606;1300;39;;;
170606;1400;40;;;
170606;1500;32;;;
170606;1600;47;;;
170606;1700;55;;;
170606;1800;66;;;
170606;1900;62;;;
170606;2000;49;;;
170606;2100;55;;;
170606;2200;63;;;
170606;2300;47;;;
170607;0000;36;;;
170607;0100;35;;;
170607;0200;28;;;
170607;0300;30;;;
170607;0400;34;;;
170607;0500;12;;;
170607;0600;41;;;
170607;0700;34;;;
170607;0800;56;;;
170607;0900;42;;;
170607;1000;57;;;
170607;1100;38;;;
170607;1200;44;;;
170607;1300;49;;;
170607;1400;49;;;
170607;1500;48;;;
170607;1600;77;;;
170607;1700;113;;;
170607;1800;146;;;
170607;1900;104;;;
170607;2000;143;;;
170607;2100;281;;;
170607;2200;186;;;
170607;2300;381;;;
170608;0000;68;;;
170608;0100;49;;;
170608;0200;21;;;
170608;0300;21;;;
170608;0400;11;;;
170608;0500;11;;;
170608;0600;21;;;
170608;0700;30;;;
170608;0800;26;;;
170608;0900;37;;;
170608;1000;36;;;
170608;1100;26;;;
170608;1200;41;;;
170608;1300;38;;;
170608;1400;33;;;
170608;1500;36;;;
170608;1600;51;;;
170608;1700;49;;;
170608;1800;67;;;
170608;1900;51;;;
170608;2000;49;;;
170608;2100;38;;;
170608;2200;22;;;
170608;2300;32;;;
170609;0000;17;;;
170609;0100;24;;;
170609;0200;22;;;
170609;0300;8;;;
170609;0400;11;;;
170609;0500;9;;;
170609;0600;24;;;
170609;0700;22;;;
170609;0800;29;;;
170609;0900;42;;;
170609;1000;34;;;
170609;1100;32;;;
170609;1200;26;;;
170609;1300;25;;;
170609;1400;32;;;
170609;1500;29;;;
170609;1600;38;;;
170609;1700;45;;;
170609;1800;41;;;
170609;1900;40;;;
170609;2000;45;;;
170609;2100;29;;;
170609;2200;50;;;
170609;2300;26;;;
170610;0000;32;;;
170610;0100;18;;;
170610;0200;9;;;
170610;0300;17;;;
170610;0400;13;;;
170610;0500;25;;;
170610;0600;11;;;
170610;0700;26;;;
170610;0800;37;;;
170610;0900;63;;;
170610;1000;43;;;
170610;1100;49;;;
170610;1200;51;;;
170610;1300;50;;;
170610;1400;34;;;
170610;1500;49;;;
170610;1600;93;;;
170610;1700;82;;;
170610;1800;96;;;
170610;1900;98;;;
170610;2000;89;;;
170610;2100;70;;;
170610;2200;71;;;
170610;2300;55;;;
170611;0000;36;;;
170611;0100;22;;;
170611;0200;9;;;
170611;0300;12;;;
170611;0400;21;;;
170611;0500;21;;;
170611;0600;12;;;
170611;0700;11;;;
170611;0800;18;;;
170611;0900;19;;;
170611;1000;17;;;
170611;1100;24;;;
170611;1200;19;;;
170611;1300;26;;;
170611;1400;33;;;
170611;1500;32;;;
170611;1600;44;;;
170611;1700;55;;;
170611;1800;56;;;
170611;1900;76;;;
170611;2000;46;;;
170611;2100;70;;;
170611;2200;43;;;
170611;2300;28;;;
170612;0000;22;;;
170612;0100;8;;;
170612;0200;11;;;
170612;0300;11;;;
170612;0400;11;;;
170612;0500;13;;;
170612;0600;10;;;
170612;0700;68;;;
170612;0800;65;;;
170612;0900;58;;;
170612;1000;69;;;
170612;1100;148;;;
170612;1200;85;;;
170612;1300;37;;;
170612;1400;57;;;
170612;1500;39;;;
170612;1600;44;;;
170612;1700;100;;;
170612;1800;186;;;
170612;1900;142;;;
170612;2000;126;;;
170612;2100;122;;;
170612;2200;68;;;
170612;2300;53;;;
170613;0000;53;;;
170613;0100;42;;;
170613;0200;24;;;
170613;0300;18;;;
170613;0400;21;;;
170613;0500;17;;;
170613;0600;43;;;
170613;0700;78;;;
170613;0800;240;;;
170613;0900;168;;;
170613;1000;72;;;
170613;1100;54;;;
170613;1200;44;;;
170613;1300;49;;;
170613;1400;45;;;
